"","created_at","id","id_str","full_text","truncated","display_text_range","entities","metadata","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang","quoted_status_id","quoted_status_id_str","quoted_status","text","favorited_by","scopes","display_text_width","retweeted_status","quoted_status_permalink","query","withheld_scope","withheld_copyright","withheld_in_countries","possibly_sensitive_appealable"
"1","1651194300","1519845169029394432","1519845169029394434","🚨Video🚨 Keep an eye on the minivan 👀Just Another Day In #NYC: Bronx man, 23, is FREED 'despite being filmed punching helpless driver, 53, while wearing knuckle dusters and shattering man's eye socket' after his friends smashed their #Lexus into victim's car then stole it! 🚗 https://t.co/DL7Jn4L81I","FALSE","274","list(hashtags = list(text = c(""NYC"", ""Lexus""), indices = list(c(56, 60), c(233, 239))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1519839938715418624, id_str = ""1519839938715418624"", indices = list(list(start = 275, end = 298)), media_url = ""http://pbs.twimg.com/ext_tw_video_thumb/1519839938715418624/pu/img/CqVxUbxBl6YPYygL.jpg"", 
    media_url_https = ""https://pbs.twimg.com/ext_tw_video_thumb/1519839938715418624/pu/img/CqVxUbxBl6YPYygL.jpg"", url = ""https://t.co/DL7Jn4L81I"", display_url = ""pic.twitter.com/DL7Jn4L81I"", expanded_url = ""https://twitter.com/AdamMilstein/status/1519845169029394434/video/1"", type = ""photo"", sizes = list(list(w = c(848, 680, 150, 848), h = c(464, 372, 150, 464), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","list(result_type = ""popular"", iso_language_code = ""en"")","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(long = NA, lat = NA, type = NA), coordinates = list(long = NA, lat = NA, type = NA), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), attributes = list(), bounding_box = list(list(long = NA, lat = NA, type = NA))))","NA","FALSE","36","40","FALSE","FALSE","FALSE","en","NA",NA,"list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), metadata = list(iso_language_code = NA, result_type = NA), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, 
    screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, 
    profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), 
    geo = list(type = NA, coordinates = list(NULL)), coordinates = list(type = NA, coordinates = list(NULL)), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), bounding_box = list(type = NA, coordinates = list(NULL)), attributes = list()), contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, lang = NA, possibly_sensitive = NA, extended_entities = list(
        media = list(NULL)))","🚨Video🚨 Keep an eye on the minivan 👀Just Another Day In #NYC: Bronx man, 23, is FREED 'despite being filmed punching helpless driver, 53, while wearing knuckle dusters and shattering man's eye socket' after his friends smashed their #Lexus into victim's car then stole it! 🚗 https://t.co/DL7Jn4L81I","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2","1651100187","1519450430757089280","1519450430757089280","We are about to hop a jet to go see @burnaboy at @TheGarden and we are bringing one of the youngest #outsiders along with us! You can tell she’s very excited. #BURNABOY𓃵 #Burnaboy #msg #nyc #BurnaAtMadison #afrobeats https://t.co/TjhAwxWUqf","FALSE","216","list(hashtags = list(text = c(""outsiders"", ""BURNABOY𓃵"", ""Burnaboy"", ""msg"", ""nyc"", ""BurnaAtMadison"", ""afrobeats""), indices = list(c(100, 110), c(159, 169), c(170, 179), c(180, 184), c(185, 189), c(190, 205), c(206, 216))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = c(""burnaboy"", ""TheGarden""), name = c(""Burna Boy"", ""MSG""), id = c(215052012, 121254571), id_str = c(""215052012"", ""121254571""), indices = list(start = c(36, 49), end = c(45, 59))), urls = list(url = NA, 
    expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1519450367502819328, id_str = ""1519450367502819334"", indices = list(list(start = 217, end = 240)), media_url = ""http://pbs.twimg.com/ext_tw_video_thumb/1519450367502819334/pu/img/_3VUv-X07CPuc3Op.jpg"", media_url_https = ""https://pbs.twimg.com/ext_tw_video_thumb/1519450367502819334/pu/img/_3VUv-X07CPuc3Op.jpg"", url = ""https://t.co/TjhAwxWUqf"", display_url = ""pic.twitter.com/TjhAwxWUqf"", expanded_url = ""https://twitter.com/Dunkishrock/status/1519450430757089280/video/1"", 
    type = ""photo"", sizes = list(list(w = c(720, 383, 150, 675), h = c(1280, 680, 150, 1200), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","list(result_type = ""popular"", iso_language_code = ""en"")","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1518981172180697088","1518981172180697090","28846008","28846008","Dunkishrock","NA","list(long = NA, lat = NA, type = NA)","list(geo = list(long = NA, lat = NA, type = NA), coordinates = list(long = NA, lat = NA, type = NA), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), attributes = list(), bounding_box = list(list(long = NA, lat = NA, type = NA))))","NA","FALSE","83","212","FALSE","FALSE","FALSE","en","NA",NA,"list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), metadata = list(iso_language_code = NA, result_type = NA), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, 
    screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, 
    profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), 
    geo = list(type = NA, coordinates = list(NULL)), coordinates = list(type = NA, coordinates = list(NULL)), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), bounding_box = list(type = NA, coordinates = list(NULL)), attributes = list()), contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, lang = NA, possibly_sensitive = NA, extended_entities = list(
        media = list(NULL)))","We are about to hop a jet to go see @burnaboy at @TheGarden and we are bringing one of the youngest #outsiders along with us! You can tell she’s very excited. #BURNABOY𓃵 #Burnaboy #msg #nyc #BurnaAtMadison #afrobeats https://t.co/TjhAwxWUqf","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"3","1651233740","1520010592442097664","1520010592442097666","See this…thing? It doesn’t belong inside our corner basket. Please set out your cardboard with your paper, and only put light-on-the-go trash inside the basket. Thanks #NYC. https://t.co/GbyzX716Wi","FALSE","173","list(hashtags = list(text = ""NYC"", indices = list(c(168, 172))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1520010589912932352, id_str = ""1520010589912932352"", indices = list(list(start = 174, end = 197)), media_url = ""http://pbs.twimg.com/media/FRgplAKXoAARPhC.jpg"", media_url_https = ""https://pbs.twimg.com/media/FRgplAKXoAARPhC.jpg"", 
    url = ""https://t.co/GbyzX716Wi"", display_url = ""pic.twitter.com/GbyzX716Wi"", expanded_url = ""https://twitter.com/NYCSanitation/status/1520010592442097666/photo/1"", type = ""photo"", sizes = list(list(w = c(1512, 510, 150, 900), h = c(2016, 680, 150, 1200), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","list(result_type = ""popular"", iso_language_code = ""en"")","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(long = NA, lat = NA, type = NA), coordinates = list(long = NA, lat = NA, type = NA), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), attributes = list(), bounding_box = list(list(long = NA, lat = NA, type = NA))))","NA","FALSE","23","73","FALSE","FALSE","FALSE","en","NA",NA,"list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), metadata = list(iso_language_code = NA, result_type = NA), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, 
    screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, 
    profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), 
    geo = list(type = NA, coordinates = list(NULL)), coordinates = list(type = NA, coordinates = list(NULL)), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), bounding_box = list(type = NA, coordinates = list(NULL)), attributes = list()), contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, lang = NA, possibly_sensitive = NA, extended_entities = list(
        media = list(NULL)))","See this…thing? It doesn’t belong inside our corner basket. Please set out your cardboard with your paper, and only put light-on-the-go trash inside the basket. Thanks #NYC. https://t.co/GbyzX716Wi","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"4","1651263788","1520136625652736000","1520136625652736005","A real #nyc slice ! 14th street my favorite spot for pizza https://t.co/PAXLfD9p4t","FALSE","58","list(hashtags = list(text = ""nyc"", indices = list(c(7, 11))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1520135983395713024, id_str = ""1520135983395713025"", indices = list(list(start = 59, end = 82)), media_url = ""http://pbs.twimg.com/ext_tw_video_thumb/1520135983395713025/pu/img/4MHkNlXQhwgwg2W1.jpg"", 
    media_url_https = ""https://pbs.twimg.com/ext_tw_video_thumb/1520135983395713025/pu/img/4MHkNlXQhwgwg2W1.jpg"", url = ""https://t.co/PAXLfD9p4t"", display_url = ""pic.twitter.com/PAXLfD9p4t"", expanded_url = ""https://twitter.com/CRaANky2CRYPTO/status/1520136625652736005/video/1"", type = ""photo"", sizes = list(list(w = c(1280, 680, 150, 1200), h = c(720, 383, 150, 675), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","list(result_type = ""recent"", iso_language_code = ""en"")","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(long = NA, lat = NA, type = NA), coordinates = list(long = NA, lat = NA, type = NA), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), attributes = list(), bounding_box = list(list(long = NA, lat = NA, type = NA))))","NA","FALSE","0","0","FALSE","FALSE","FALSE","en","NA",NA,"list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), metadata = list(iso_language_code = NA, result_type = NA), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, 
    screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, 
    profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), 
    geo = list(type = NA, coordinates = list(NULL)), coordinates = list(type = NA, coordinates = list(NULL)), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), bounding_box = list(type = NA, coordinates = list(NULL)), attributes = list()), contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, lang = NA, possibly_sensitive = NA, extended_entities = list(
        media = list(NULL)))","A real #nyc slice ! 14th street my favorite spot for pizza https://t.co/PAXLfD9p4t","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"5","1651263772","1520136555695951872","1520136555695951872","With Eve Austin, Moe Juedy-Lamour &amp; Samantha Robinson!!
#shortfilm #thriller #NYC #Fun #Finally","FALSE","99","list(hashtags = list(text = c(""shortfilm"", ""thriller"", ""NYC"", ""Fun"", ""Finally""), indices = list(c(60, 70), c(71, 80), c(81, 85), c(86, 90), c(91, 99))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, 
    expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","list(result_type = ""recent"", iso_language_code = ""en"")","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1520075212292730880","1520075212292730881","346393501","346393501","KristinWhoTalks","NA","list(long = NA, lat = NA, type = NA)","list(geo = list(long = NA, lat = NA, type = NA), coordinates = list(long = NA, lat = NA, type = NA), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), attributes = list(), bounding_box = list(list(long = NA, lat = NA, type = NA))))","NA","FALSE","0","0","FALSE","FALSE","NA","en","NA",NA,"list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), metadata = list(iso_language_code = NA, result_type = NA), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, 
    screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, 
    profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), 
    geo = list(type = NA, coordinates = list(NULL)), coordinates = list(type = NA, coordinates = list(NULL)), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), bounding_box = list(type = NA, coordinates = list(NULL)), attributes = list()), contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, lang = NA, possibly_sensitive = NA, extended_entities = list(
        media = list(NULL)))","With Eve Austin, Moe Juedy-Lamour &amp; Samantha Robinson!!
#shortfilm #thriller #NYC #Fun #Finally","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"6","1651263745","1520136441669562368","1520136441669562368","This video never loses its magic 🪄 
🎨 The late Jean-Michel Basquiat
🎩 Choreographer William Barnes famously played the top-hatted “Man from Mars”
https://t.co/oWlwiP4C0v
#Blondie #NYC","FALSE","183","list(hashtags = list(text = c(""Blondie"", ""NYC""), indices = list(c(170, 178), c(179, 183))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = ""https://t.co/oWlwiP4C0v"", expanded_url = ""https://www.youtube.com/watch?v=pHCdS7O248g"", display_url = ""youtube.com/watch?v=pHCdS7…"", indices = list(start = 146, end = 169), unwound = NA), media = list(id = NA, id_str = NA, indices = list(NA), media_url = NA, 
    media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","list(result_type = ""recent"", iso_language_code = ""en"")","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(long = NA, lat = NA, type = NA), coordinates = list(long = NA, lat = NA, type = NA), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), attributes = list(), bounding_box = list(list(long = NA, lat = NA, type = NA))))","NA","FALSE","0","0","FALSE","FALSE","FALSE","en","NA",NA,"list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), metadata = list(iso_language_code = NA, result_type = NA), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, 
    screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, 
    profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), 
    geo = list(type = NA, coordinates = list(NULL)), coordinates = list(type = NA, coordinates = list(NULL)), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), bounding_box = list(type = NA, coordinates = list(NULL)), attributes = list()), contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, lang = NA, possibly_sensitive = NA, extended_entities = list(
        media = list(NULL)))","This video never loses its magic 🪄 
🎨 The late Jean-Michel Basquiat
🎩 Choreographer William Barnes famously played the top-hatted “Man from Mars”
https://t.co/oWlwiP4C0v
#Blondie #NYC","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"7","1651263728","1520136371872141312","1520136371872141312","JOB ALERT: Spread the word...I'm hiring!

Two positions available: @nycparks Press Officer

file:///C:/Users/crystal.howard/Downloads/Press-Officer-Community-Coordinator-4-22__626c15abab64e.pdf

#publicity #publicrelations #jobopportunity #nycparks #nyc","FALSE","253","list(hashtags = list(text = c(""publicity"", ""publicrelations"", ""jobopportunity"", ""nycparks"", ""nyc""), indices = list(c(195, 205), c(206, 222), c(223, 238), c(239, 248), c(249, 253))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = ""NYCParks"", name = ""NYC Parks"", id = 30031547, id_str = ""30031547"", indices = list(start = 67, end = 76)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = NA, id_str = NA, 
    indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","list(result_type = ""recent"", iso_language_code = ""en"")","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(long = NA, lat = NA, type = NA), coordinates = list(long = NA, lat = NA, type = NA), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), attributes = list(), bounding_box = list(list(long = NA, lat = NA, type = NA))))","NA","FALSE","0","1","FALSE","FALSE","NA","en","NA",NA,"list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), metadata = list(iso_language_code = NA, result_type = NA), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, 
    screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, 
    profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), 
    geo = list(type = NA, coordinates = list(NULL)), coordinates = list(type = NA, coordinates = list(NULL)), place = list(id = NA, url = NA, place_type = NA, name = NA, full_name = NA, country_code = NA, country = NA, contained_within = list(NULL), bounding_box = list(type = NA, coordinates = list(NULL)), attributes = list()), contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, lang = NA, possibly_sensitive = NA, extended_entities = list(
        media = list(NULL)))","JOB ALERT: Spread the word...I'm hiring!

Two positions available: @nycparks Press Officer

file:///C:/Users/crystal.howard/Downloads/Press-Officer-Community-Coordinator-4-22__626c15abab64e.pdf

#publicity #publicrelations #jobopportunity #nycparks #nyc","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
